camera,segment,kind,frame,onnx_score,native_score,score_delta,iou
lfw,all,rgb,rgb/Alejandro_Toledo_0019.ppm,0.947269,0.947269,0.000e0,1.000000
lfw,all,rgb,rgb/Alejandro_Toledo_0020.ppm,0.914971,0.914971,0.000e0,0.999999
lfw,all,rgb,rgb/Alejandro_Toledo_0021.ppm,0.891592,0.891592,0.000e0,1.000000
lfw,all,rgb,rgb/Alejandro_Toledo_0022.ppm,0.955102,0.955102,1.192e-7,1.000000
lfw,all,rgb,rgb/Alejandro_Toledo_0023.ppm,0.903322,0.903322,1.192e-7,1.000000
lfw,all,rgb,rgb/Alejandro_Toledo_0024.ppm,0.900880,0.900879,1.192e-7,1.000000
lfw,all,rgb,rgb/Alejandro_Toledo_0025.ppm,0.956469,0.956469,0.000e0,1.000000
lfw,all,rgb,rgb/Alejandro_Toledo_0026.ppm,0.980501,0.980501,1.192e-7,1.000000
lfw,all,rgb,rgb/Alejandro_Toledo_0027.ppm,0.946809,0.946809,0.000e0,1.000000
lfw,all,rgb,rgb/Alejandro_Toledo_0028.ppm,0.966564,0.966564,0.000e0,1.000000
lfw,all,rgb,rgb/Alejandro_Toledo_0029.ppm,0.943485,0.943485,1.192e-7,1.000000
lfw,all,rgb,rgb/Alejandro_Toledo_0030.ppm,0.939614,0.939614,5.960e-8,1.000000
lfw,all,rgb,rgb/Alejandro_Toledo_0031.ppm,0.874735,0.874735,1.192e-7,0.999999
lfw,all,rgb,rgb/Alejandro_Toledo_0032.ppm,0.954515,0.954515,0.000e0,1.000000
lfw,all,rgb,rgb/Alejandro_Toledo_0033.ppm,0.968523,0.968523,1.192e-7,1.000000
lfw,all,rgb,rgb/Alejandro_Toledo_0034.ppm,0.947665,0.947665,1.192e-7,1.000000
lfw,all,rgb,rgb/Alejandro_Toledo_0035.ppm,0.908245,0.908245,0.000e0,1.000000
lfw,all,rgb,rgb/Alejandro_Toledo_0036.ppm,0.964706,0.964706,0.000e0,0.999999
lfw,all,rgb,rgb/Alejandro_Toledo_0037.ppm,0.968429,0.968429,0.000e0,1.000000
lfw,all,rgb,rgb/Alejandro_Toledo_0038.ppm,0.903142,0.903142,5.960e-8,1.000000
lfw,all,rgb,rgb/Alejandro_Toledo_0039.ppm,0.957717,0.957717,0.000e0,1.000000
lfw,all,rgb,rgb/Alek_Wek_0001.ppm,0.821265,0.821265,5.960e-8,1.000000
lfw,all,rgb,rgb/Aleksander_Kwasniewski_0001.ppm,0.891931,0.891931,0.000e0,1.000000
lfw,all,rgb,rgb/Aleksander_Kwasniewski_0002.ppm,0.929985,0.929985,1.192e-7,1.000000
lfw,all,rgb,rgb/Aleksander_Kwasniewski_0003.ppm,0.933463,0.933463,0.000e0,1.000000
lfw,all,rgb,rgb/Aleksander_Kwasniewski_0004.ppm,0.910645,0.910645,0.000e0,1.000000
lfw,all,rgb,rgb/Aleksander_Voloshin_0001.ppm,0.918791,0.918791,5.960e-8,1.000000
lfw,all,rgb,rgb/Alessandra_Cerna_0001.ppm,0.954762,0.954762,0.000e0,1.000000
lfw,all,rgb,rgb/Alessandro_Nesta_0001.ppm,0.929323,0.929323,0.000e0,1.000000
lfw,all,rgb,rgb/Alex_Barros_0001.ppm,0.893908,0.893908,1.192e-7,1.000000
lfw,all,rgb,rgb/Alex_Barros_0002.ppm,0.862551,0.862551,1.192e-7,1.000000
lfw,all,rgb,rgb/Alex_Cabrera_0001.ppm,0.909410,0.909410,0.000e0,1.000000
lfw,all,rgb,rgb/Alex_Cejka_0001.ppm,0.926209,0.926209,0.000e0,1.000000
lfw,all,rgb,rgb/Alex_Corretja_0001.ppm,0.943191,0.943191,1.192e-7,1.000000
lfw,all,rgb,rgb/Alex_Ferguson_0001.ppm,0.929174,0.929174,0.000e0,1.000000
lfw,all,rgb,rgb/Alex_Gonzalez_0001.ppm,0.919062,0.919061,2.980e-7,1.000000
lfw,all,rgb,rgb/Alex_Holmes_0001.ppm,0.964981,0.964982,1.192e-7,1.000000
lfw,all,rgb,rgb/Alex_King_0001.ppm,0.963179,0.963179,0.000e0,1.000000
lfw,all,rgb,rgb/Alex_Penelas_0001.ppm,0.985557,0.985557,0.000e0,1.000000
lfw,all,rgb,rgb/Alex_Penelas_0002.ppm,0.957588,0.957588,1.192e-7,1.000000
lfw,all,rgb,rgb/Alex_Popov_0001.ppm,0.961274,0.961274,0.000e0,1.000000
lfw,all,rgb,rgb/Alex_Sink_0001.ppm,0.930652,0.930652,1.192e-7,0.999999
lfw,all,rgb,rgb/Alex_Sink_0002.ppm,0.928368,0.928368,1.192e-7,1.000000
lfw,all,rgb,rgb/Alex_Sink_0003.ppm,0.926327,0.926327,0.000e0,1.000000
lfw,all,rgb,rgb/Alex_Wallau_0001.ppm,0.920229,0.920229,5.960e-8,1.000000
lfw,all,rgb,rgb/Alex_Zanardi_0001.ppm,0.964925,0.964924,1.192e-7,1.000000
lfw,all,rgb,rgb/Alexa_Loren_0001.ppm,0.942016,0.942016,0.000e0,1.000000
lfw,all,rgb,rgb/Alexa_Vega_0001.ppm,0.951991,0.951991,1.192e-7,1.000000
lfw,all,rgb,rgb/Alexander_Downer_0001.ppm,0.914638,0.914638,0.000e0,1.000000
lfw,all,rgb,rgb/Alexander_Downer_0002.ppm,0.921618,0.921618,5.960e-8,1.000000
lfw,all,rgb,rgb/Alexander_Downer_0003.ppm,0.948849,0.948849,0.000e0,1.000000
lfw,all,rgb,rgb/Alexander_Downer_0004.ppm,0.924556,0.924556,5.960e-8,1.000000
lfw,all,rgb,rgb/Alexander_Losyukov_0001.ppm,0.909539,0.909539,5.960e-8,1.000000
lfw,all,rgb,rgb/Alexander_Losyukov_0002.ppm,0.968868,0.968868,0.000e0,1.000000
lfw,all,rgb,rgb/Alexander_Losyukov_0003.ppm,0.865413,0.865413,0.000e0,1.000000
lfw,all,rgb,rgb/Alexander_Losyukov_0004.ppm,0.896824,0.896824,0.000e0,1.000000
lfw,all,rgb,rgb/Alexander_Lukashenko_0001.ppm,0.916401,0.916401,0.000e0,1.000000
lfw,all,rgb,rgb/Alexander_Payne_0001.ppm,0.907258,0.907258,1.192e-7,1.000000
lfw,all,rgb,rgb/Alexander_Rumyantsev_0001.ppm,0.905833,0.905833,1.192e-7,1.000000
lfw,all,rgb,rgb/Alexander_Rumyantsev_0002.ppm,0.893360,0.893361,1.192e-7,1.000000
lfw,all,rgb,rgb/Alexandra_Jackson_0001.ppm,0.959281,0.959281,0.000e0,1.000000
lfw,all,rgb,rgb/Alexandra_Pelosi_0001.ppm,0.910221,0.910221,0.000e0,1.000000
lfw,all,rgb,rgb/Alexandra_Rozovskaya_0001.ppm,0.944036,0.944036,0.000e0,1.000000
lfw,all,rgb,rgb/Alexandra_Spann_0001.ppm,0.931470,0.931470,1.192e-7,1.000000
lfw,all,rgb,rgb/Alexandra_Stevenson_0001.ppm,0.948818,0.948818,1.192e-7,1.000000
lfw,all,rgb,rgb/Alexandra_Stevenson_0002.ppm,0.948751,0.948751,0.000e0,1.000000
lfw,all,rgb,rgb/Alexandra_Stevenson_0003.ppm,0.961585,0.961585,0.000e0,1.000000
lfw,all,rgb,rgb/Alexandra_Vodjanikova_0001.ppm,0.924714,0.924714,0.000e0,1.000000
lfw,all,rgb,rgb/Alexandra_Vodjanikova_0002.ppm,0.913754,0.913754,0.000e0,1.000000
lfw,all,rgb,rgb/Alexandre_Daigle_0001.ppm,0.923292,0.923292,0.000e0,0.999999
lfw,all,rgb,rgb/Alexandre_Despatie_0001.ppm,0.944079,0.944079,0.000e0,1.000000
lfw,all,rgb,rgb/Alexandre_Herchcovitch_0001.ppm,0.924925,0.924925,1.192e-7,1.000000
lfw,all,rgb,rgb/Alexandre_Vinokourov_0001.ppm,0.877594,0.877594,1.192e-7,1.000000
lfw,all,rgb,rgb/Alexis_Bledel_0001.ppm,0.957699,0.957699,1.192e-7,1.000000
lfw,all,rgb,rgb/Alexis_Dennisoff_0001.ppm,0.967656,0.967656,1.192e-7,1.000000
lfw,all,rgb,rgb/Alfonso_Cuaron_0001.ppm,0.948785,0.948785,0.000e0,1.000000
lfw,all,rgb,rgb/Alfonso_Portillo_0001.ppm,0.935311,0.935311,5.960e-8,1.000000
lfw,all,rgb,rgb/Alfonso_Soriano_0001.ppm,0.952389,0.952389,0.000e0,1.000000
lfw,all,rgb,rgb/Alfred_Ford_0001.ppm,0.859736,0.859736,1.192e-7,0.999999
lfw,all,rgb,rgb/Alfred_Sant_0001.ppm,0.910347,0.910347,0.000e0,1.000000
lfw,all,rgb,rgb/Alfredo_Moreno_0001.ppm,0.920807,0.920807,0.000e0,1.000000
lfw,all,rgb,rgb/Alfredo_Pena_0001.ppm,0.915640,0.915640,0.000e0,1.000000
lfw,all,rgb,rgb/Alfredo_di_Stefano_0001.ppm,0.928116,0.928116,0.000e0,1.000000
lfw,all,rgb,rgb/Ali_Abbas_0001.ppm,0.958496,0.958496,0.000e0,1.000000
lfw,all,rgb,rgb/Ali_Abbas_0002.ppm,0.969738,0.969738,0.000e0,1.000000
lfw,all,rgb,rgb/Ali_Abdullah_Saleh_0001.ppm,0.887223,0.887223,1.788e-7,1.000000
lfw,all,rgb,rgb/Ali_Adbul_Karim_Madani_0001.ppm,0.903138,0.903138,0.000e0,1.000000
lfw,all,rgb,rgb/Ali_Ahmeti_0001.ppm,0.905598,0.905598,0.000e0,1.000000
lfw,all,rgb,rgb/Ali_Bin_Hussein_0001.ppm,0.937984,0.937984,0.000e0,1.000000
lfw,all,rgb,rgb/Ali_Fallahian_0001.ppm,0.924041,0.924041,0.000e0,1.000000
lfw,all,rgb,rgb/Ali_Hammoud_0001.ppm,0.922546,0.922546,0.000e0,0.999999
lfw,all,rgb,rgb/Ali_Khamenei_0001.ppm,0.856277,0.856277,0.000e0,1.000000
lfw,all,rgb,rgb/Ali_Khamenei_0002.ppm,0.902695,0.902696,1.788e-7,1.000000
lfw,all,rgb,rgb/Ali_Khamenei_0003.ppm,0.896843,0.896843,1.192e-7,1.000000
lfw,all,rgb,rgb/Ali_Mohammed_Maher_0001.ppm,0.957838,0.957838,0.000e0,0.999999
lfw,all,rgb,rgb/Ali_Naimi_0001.ppm,0.946646,0.946646,0.000e0,1.000000
lfw,all,rgb,rgb/Ali_Naimi_0002.ppm,0.939067,0.939067,0.000e0,1.000000
lfw,all,rgb,rgb/Ali_Naimi_0003.ppm,0.871781,0.871781,1.192e-7,1.000000
lfw,all,rgb,rgb/Ali_Naimi_0004.ppm,0.852915,0.852915,0.000e0,1.000000
lfw,all,rgb,rgb/Ali_Naimi_0005.ppm,0.915461,0.915460,1.192e-7,1.000000
lfw,all,rgb,rgb/Ali_Naimi_0006.ppm,0.919859,0.919859,1.192e-7,1.000000
lfw,all,rgb,rgb/Ali_Naimi_0007.ppm,0.925445,0.925445,1.192e-7,1.000000
lfw,all,rgb,rgb/Ali_Naimi_0008.ppm,0.930053,0.930053,1.192e-7,1.000000
lfw,all,rgb,rgb/Alice_Fisher_0001.ppm,0.938233,0.938233,1.192e-7,1.000000
lfw,all,rgb,rgb/Alice_Fisher_0002.ppm,0.926768,0.926768,1.192e-7,1.000000
lfw,all,rgb,rgb/Alicia_Hollowell_0001.ppm,0.915226,0.915226,0.000e0,1.000000
lfw,all,rgb,rgb/Alicia_Keys_0001.ppm,0.936468,0.936468,1.192e-7,1.000000
lfw,all,rgb,rgb/Alicia_Molik_0001.ppm,0.902239,0.902239,1.192e-7,1.000000
lfw,all,rgb,rgb/Alicia_Silverstone_0001.ppm,0.947358,0.947358,0.000e0,1.000000
lfw,all,rgb,rgb/Alicia_Silverstone_0002.ppm,0.941410,0.941410,0.000e0,1.000000
lfw,all,rgb,rgb/Alicia_Witt_0001.ppm,0.932336,0.932336,0.000e0,1.000000
lfw,all,rgb,rgb/Alimzhan_Tokhtakhounov_0001.ppm,0.939339,0.939339,0.000e0,1.000000
lfw,all,rgb,rgb/Alimzhan_Tokhtakhounov_0002.ppm,0.946001,0.946001,0.000e0,1.000000
lfw,all,rgb,rgb/Alina_Kabaeva_0001.ppm,0.925579,0.925579,5.960e-8,1.000000
lfw,all,rgb,rgb/Aline_Chretien_0001.ppm,0.941562,0.941562,0.000e0,1.000000
lfw,all,rgb,rgb/Alisha_Richman_0001.ppm,0.885983,0.885983,0.000e0,1.000000
lfw,all,rgb,rgb/Alison_Krauss_0001.ppm,0.919013,0.919013,0.000e0,1.000000
lfw,all,rgb,rgb/Alison_Lohman_0001.ppm,0.946610,0.946610,0.000e0,1.000000
lfw,all,rgb,rgb/Alison_Lohman_0002.ppm,0.929740,0.929740,0.000e0,1.000000
lfw,all,rgb,rgb/Alistair_MacDonald_0001.ppm,0.923476,0.923476,0.000e0,1.000000
lfw,all,rgb,rgb/Allan_Houston_0001.ppm,0.966324,0.966324,0.000e0,1.000000
lfw,all,rgb,rgb/Allan_Kemakeza_0001.ppm,0.944168,0.944168,0.000e0,1.000000
lfw,all,rgb,rgb/Allan_Wagner_0001.ppm,0.957177,0.957177,1.192e-7,1.000000
lfw,all,rgb,rgb/Allen_Iverson_0001.ppm,0.927961,0.927961,5.960e-8,1.000000
lfw,all,rgb,rgb/Allen_Iverson_0002.ppm,0.957502,0.957502,1.192e-7,1.000000
lfw,all,rgb,rgb/Allen_Rock_0001.ppm,0.957548,0.957548,0.000e0,1.000000
lfw,all,rgb,rgb/Allison_Janney_0001.ppm,0.943105,0.943106,1.192e-7,1.000000
lfw,all,rgb,rgb/Allison_Janney_0002.ppm,0.928857,0.928857,0.000e0,1.000000
lfw,all,rgb,rgb/Allison_Searing_0001.ppm,0.907980,0.907980,1.192e-7,1.000000
lfw,all,rgb,rgb/Ally_Sheedy_0001.ppm,0.926876,0.926876,0.000e0,1.000000
lfw,all,rgb,rgb/Allyson_Felix_0001.ppm,0.960228,0.960228,0.000e0,1.000000
lfw,all,rgb,rgb/Allyson_Felix_0002.ppm,0.956155,0.956155,1.192e-7,1.000000
lfw,all,rgb,rgb/Allyson_Felix_0003.ppm,0.977211,0.977211,1.192e-7,1.000000
lfw,all,rgb,rgb/Allyson_Felix_0004.ppm,0.925592,0.925592,0.000e0,1.000000
lfw,all,rgb,rgb/Allyson_Felix_0005.ppm,0.873995,0.873995,5.960e-8,1.000000
lfw,all,rgb,rgb/Alma_Powell_0001.ppm,0.941653,0.941653,0.000e0,1.000000
lfw,all,rgb,rgb/Almeida_Baptista_0001.ppm,0.909589,0.909589,1.192e-7,1.000000
lfw,all,rgb,rgb/Alonzo_Mourning_0001.ppm,0.939428,0.939428,0.000e0,1.000000
lfw,all,rgb,rgb/Alvaro_Noboa_0001.ppm,0.946028,0.946028,0.000e0,1.000000
lfw,all,rgb,rgb/Alvaro_Noboa_0002.ppm,0.924728,0.924728,1.192e-7,1.000000
lfw,all,rgb,rgb/Alvaro_Noboa_0003.ppm,0.940274,0.940274,0.000e0,1.000000
lfw,all,rgb,rgb/Alvaro_Silva_Calderon_0001.ppm,0.887579,0.887579,1.192e-7,1.000000
lfw,all,rgb,rgb/Alvaro_Silva_Calderon_0002.ppm,0.911403,0.911403,5.960e-8,1.000000
lfw,all,rgb,rgb/Alvaro_Silva_Calderon_0003.ppm,0.933965,0.933965,0.000e0,1.000000
lfw,all,rgb,rgb/Alvaro_Silva_Calderon_0004.ppm,0.944720,0.944720,0.000e0,1.000000
lfw,all,rgb,rgb/Alvaro_Uribe_0001.ppm,0.947303,0.947303,1.192e-7,1.000000
lfw,all,rgb,rgb/Alvaro_Uribe_0002.ppm,0.938601,0.938601,0.000e0,1.000000
lfw,all,rgb,rgb/Alvaro_Uribe_0003.ppm,0.942500,0.942500,0.000e0,1.000000
lfw,all,rgb,rgb/Alvaro_Uribe_0004.ppm,0.904780,0.904780,0.000e0,1.000000
lfw,all,rgb,rgb/Alvaro_Uribe_0005.ppm,0.938122,0.938122,0.000e0,1.000000
lfw,all,rgb,rgb/Alvaro_Uribe_0006.ppm,0.921915,0.921915,0.000e0,1.000000
lfw,all,rgb,rgb/Alvaro_Uribe_0007.ppm,0.944921,0.944921,0.000e0,1.000000
lfw,all,rgb,rgb/Alvaro_Uribe_0008.ppm,0.933697,0.933697,0.000e0,0.999999
lfw,all,rgb,rgb/Alvaro_Uribe_0009.ppm,0.924955,0.924955,0.000e0,1.000000
lfw,all,rgb,rgb/Alvaro_Uribe_0010.ppm,0.932477,0.932477,0.000e0,1.000000
lfw,all,rgb,rgb/Alvaro_Uribe_0011.ppm,0.972121,0.972121,1.192e-7,1.000000
lfw,all,rgb,rgb/Alvaro_Uribe_0012.ppm,0.924425,0.924425,5.960e-8,1.000000
lfw,all,rgb,rgb/Alvaro_Uribe_0013.ppm,0.935011,0.935011,0.000e0,1.000000
lfw,all,rgb,rgb/Alvaro_Uribe_0014.ppm,0.922254,0.922254,5.960e-8,1.000000
lfw,all,rgb,rgb/Alvaro_Uribe_0015.ppm,0.908791,0.908791,5.960e-8,1.000000
lfw,all,rgb,rgb/Alvaro_Uribe_0016.ppm,0.941160,0.941160,0.000e0,0.999999
lfw,all,rgb,rgb/Alvaro_Uribe_0017.ppm,0.934087,0.934087,0.000e0,1.000000
lfw,all,rgb,rgb/Alvaro_Uribe_0018.ppm,0.969619,0.969619,0.000e0,1.000000
lfw,all,rgb,rgb/Alvaro_Uribe_0019.ppm,0.912043,0.912043,1.192e-7,1.000000
lfw,all,rgb,rgb/Alvaro_Uribe_0020.ppm,0.925881,0.925881,5.960e-8,1.000000
lfw,all,rgb,rgb/Alvaro_Uribe_0021.ppm,0.947399,0.947400,1.192e-7,1.000000
lfw,all,rgb,rgb/Alvaro_Uribe_0022.ppm,0.926939,0.926939,0.000e0,1.000000
lfw,all,rgb,rgb/Alvaro_Uribe_0023.ppm,0.961832,0.961832,0.000e0,1.000000
lfw,all,rgb,rgb/Alvaro_Uribe_0024.ppm,0.952958,0.952958,0.000e0,1.000000
lfw,all,rgb,rgb/Alvaro_Uribe_0025.ppm,0.934742,0.934742,0.000e0,1.000000
lfw,all,rgb,rgb/Alvaro_Uribe_0026.ppm,0.949939,0.949939,0.000e0,1.000000
lfw,all,rgb,rgb/Alvaro_Uribe_0027.ppm,0.917963,0.917963,0.000e0,1.000000
lfw,all,rgb,rgb/Alvaro_Uribe_0028.ppm,0.935008,0.935008,0.000e0,1.000000
lfw,all,rgb,rgb/Alvaro_Uribe_0029.ppm,0.959472,0.959472,0.000e0,1.000000
lfw,all,rgb,rgb/Alvaro_Uribe_0030.ppm,0.934692,0.934692,0.000e0,1.000000
lfw,all,rgb,rgb/Alvaro_Uribe_0031.ppm,0.925299,0.925299,0.000e0,1.000000
lfw,all,rgb,rgb/Alvaro_Uribe_0032.ppm,0.947485,0.947485,5.960e-8,1.000000
lfw,all,rgb,rgb/Alvaro_Uribe_0033.ppm,0.968003,0.968003,0.000e0,0.999999
lfw,all,rgb,rgb/Alvaro_Uribe_0034.ppm,0.935361,0.935361,0.000e0,1.000000
lfw,all,rgb,rgb/Alvaro_Uribe_0035.ppm,0.951283,0.951283,0.000e0,1.000000
lfw,all,rgb,rgb/Aly_Wagner_0001.ppm,0.937135,0.937135,0.000e0,1.000000
lfw,all,rgb,rgb/Alyse_Beaupre_0001.ppm,0.953370,0.953370,0.000e0,1.000000
lfw,all,rgb,rgb/Alyson_Hannigan_0001.ppm,0.966174,0.966174,5.960e-8,1.000000
lfw,all,rgb,rgb/Amanda_Beard_0001.ppm,0.940504,0.940504,0.000e0,1.000000
lfw,all,rgb,rgb/Amanda_Beard_0002.ppm,0.972319,0.972319,1.192e-7,1.000000
lfw,all,rgb,rgb/Amanda_Bynes_0001.ppm,0.922994,0.922994,0.000e0,1.000000
lfw,all,rgb,rgb/Amanda_Bynes_0002.ppm,0.931908,0.931908,1.192e-7,0.999999
lfw,all,rgb,rgb/Amanda_Bynes_0003.ppm,0.945368,0.945368,0.000e0,1.000000
lfw,all,rgb,rgb/Amanda_Bynes_0004.ppm,0.916502,0.916502,0.000e0,1.000000
lfw,all,rgb,rgb/Amanda_Coetzer_0001.ppm,0.941625,0.941625,0.000e0,1.000000
lfw,all,rgb,rgb/Amanda_Coetzer_0002.ppm,0.875462,0.875462,0.000e0,1.000000
lfw,all,rgb,rgb/Amanda_Marsh_0001.ppm,0.922951,0.922951,0.000e0,1.000000
lfw,all,rgb,rgb/Amanda_Plumer_0001.ppm,0.923228,0.923228,0.000e0,1.000000
lfw,all,rgb,rgb/Amber_Frey_0001.ppm,0.934239,0.934239,1.192e-7,1.000000
lfw,all,rgb,rgb/Amber_Tamblyn_0001.ppm,0.940888,0.940888,0.000e0,1.000000
lfw,all,rgb,rgb/Amber_Tamblyn_0002.ppm,0.822117,0.822117,5.960e-8,1.000000
lfw,all,rgb,rgb/Ambrose_Lee_0001.ppm,0.951201,0.951201,0.000e0,0.999999
lfw,all,rgb,rgb/Amelia_Vega_0001.ppm,0.960815,0.960815,0.000e0,1.000000
lfw,all,rgb,rgb/Amelia_Vega_0002.ppm,0.950371,0.950371,0.000e0,1.000000
lfw,all,rgb,rgb/Amelia_Vega_0003.ppm,0.936608,0.936608,0.000e0,1.000000
lfw,all,rgb,rgb/Amelia_Vega_0004.ppm,0.950777,0.950777,0.000e0,1.000000
lfw,all,rgb,rgb/Amelia_Vega_0005.ppm,0.958869,0.958869,0.000e0,1.000000
lfw,all,rgb,rgb/Amelia_Vega_0006.ppm,0.973284,0.973284,0.000e0,1.000000
lfw,all,rgb,rgb/Amelia_Vega_0007.ppm,0.937102,0.937102,0.000e0,1.000000
lfw,all,rgb,rgb/Amelie_Mauresmo_0001.ppm,0.951497,0.951497,0.000e0,1.000000
lfw,all,rgb,rgb/Amelie_Mauresmo_0002.ppm,0.931385,0.931385,1.192e-7,1.000000
lfw,all,rgb,rgb/Amelie_Mauresmo_0003.ppm,0.961242,0.961242,1.192e-7,1.000000
lfw,all,rgb,rgb/Amelie_Mauresmo_0004.ppm,0.962099,0.962099,0.000e0,1.000000
lfw,all,rgb,rgb/Amelie_Mauresmo_0005.ppm,0.924973,0.924973,1.192e-7,1.000000
lfw,all,rgb,rgb/Amelie_Mauresmo_0006.ppm,0.947111,0.947111,0.000e0,1.000000
lfw,all,rgb,rgb/Amelie_Mauresmo_0007.ppm,0.943075,0.943075,0.000e0,1.000000
lfw,all,rgb,rgb/Amelie_Mauresmo_0008.ppm,0.968918,0.968918,1.192e-7,1.000000
lfw,all,rgb,rgb/Amelie_Mauresmo_0009.ppm,0.944092,0.944092,1.192e-7,1.000000
lfw,all,rgb,rgb/Amelie_Mauresmo_0010.ppm,0.938482,0.938482,0.000e0,1.000000
lfw,all,rgb,rgb/Amelie_Mauresmo_0011.ppm,0.852609,0.852609,5.960e-8,1.000000
lfw,all,rgb,rgb/Amelie_Mauresmo_0012.ppm,0.909978,0.909978,0.000e0,1.000000
lfw,all,rgb,rgb/Amelie_Mauresmo_0013.ppm,0.957389,0.957389,1.192e-7,1.000000
lfw,all,rgb,rgb/Amelie_Mauresmo_0014.ppm,0.955787,0.955787,0.000e0,1.000000
lfw,all,rgb,rgb/Amelie_Mauresmo_0015.ppm,0.952780,0.952781,1.192e-7,1.000000
lfw,all,rgb,rgb/Amelie_Mauresmo_0016.ppm,0.911425,0.911425,0.000e0,0.999999
lfw,all,rgb,rgb/Amelie_Mauresmo_0017.ppm,0.954536,0.954536,0.000e0,1.000000
lfw,all,rgb,rgb/Amelie_Mauresmo_0018.ppm,0.924852,0.924852,0.000e0,1.000000
lfw,all,rgb,rgb/Amelie_Mauresmo_0019.ppm,0.904710,0.904710,0.000e0,1.000000
lfw,all,rgb,rgb/Amelie_Mauresmo_0020.ppm,0.945048,0.945048,0.000e0,1.000000
lfw,all,rgb,rgb/Amelie_Mauresmo_0021.ppm,0.806789,0.806789,0.000e0,1.000000
lfw,all,rgb,rgb/Amer_al-Saadi_0001.ppm,0.951255,0.951255,0.000e0,1.000000
lfw,all,rgb,rgb/Amer_al-Saadi_0002.ppm,0.916857,0.916857,1.192e-7,1.000000
lfw,all,rgb,rgb/Amer_al-Saadi_0003.ppm,0.911843,0.911843,5.960e-8,1.000000
lfw,all,rgb,rgb/Amer_al-Saadi_0004.ppm,0.933237,0.933237,5.960e-8,1.000000
lfw,all,rgb,rgb/Amporn_Falise_0001.ppm,0.953247,0.953247,1.192e-7,1.000000
lfw,all,rgb,rgb/Amr_Moussa_0001.ppm,0.947670,0.947670,1.192e-7,0.999999
lfw,all,rgb,rgb/Amram_Mitzna_0001.ppm,0.867346,0.867346,0.000e0,0.999999
lfw,all,rgb,rgb/Amram_Mitzna_0002.ppm,0.896885,0.896885,0.000e0,0.999999
lfw,all,rgb,rgb/Amy_Brenneman_0001.ppm,0.937008,0.937008,0.000e0,1.000000
lfw,all,rgb,rgb/Amy_Cotton_0001.ppm,0.951963,0.951963,1.192e-7,1.000000
lfw,all,rgb,rgb/Amy_Gale_0001.ppm,0.897023,0.897023,0.000e0,1.000000
lfw,all,rgb,rgb/Amy_Pascal_0001.ppm,0.868195,0.868195,0.000e0,0.999999
lfw,all,rgb,rgb/Amy_Redford_0001.ppm,0.916679,0.916679,0.000e0,1.000000
lfw,all,rgb,rgb/Amy_Smart_0001.ppm,0.897799,0.897799,5.960e-8,1.000000
lfw,all,rgb,rgb/Amy_Yasbeck_0001.ppm,0.917249,0.917249,1.192e-7,0.999999
lfw,all,rgb,rgb/AnFernce_Negron_0001.ppm,0.911725,0.911725,0.000e0,1.000000
lfw,all,rgb,rgb/Ana_Claudia_Talancon_0001.ppm,0.953705,0.953705,0.000e0,1.000000
lfw,all,rgb,rgb/Ana_Guevara_0001.ppm,0.953880,0.953880,0.000e0,1.000000
lfw,all,rgb,rgb/Ana_Guevara_0002.ppm,0.943451,0.943451,0.000e0,1.000000
lfw,all,rgb,rgb/Ana_Guevara_0003.ppm,0.935067,0.935067,0.000e0,1.000000
lfw,all,rgb,rgb/Ana_Guevara_0004.ppm,0.933584,0.933584,0.000e0,1.000000
lfw,all,rgb,rgb/Ana_Guevara_0005.ppm,0.939594,0.939594,0.000e0,1.000000
lfw,all,rgb,rgb/Ana_Guevara_0006.ppm,0.928273,0.928273,1.192e-7,1.000000
lfw,all,rgb,rgb/Ana_Guevara_0007.ppm,0.940188,0.940188,1.192e-7,1.000000
lfw,all,rgb,rgb/Ana_Isabel_Sanchez_0001.ppm,0.958369,0.958369,1.192e-7,1.000000
lfw,all,rgb,rgb/Ana_Palacio_0001.ppm,0.918698,0.918698,0.000e0,1.000000
lfw,all,rgb,rgb/Ana_Palacio_0002.ppm,0.923037,0.923037,0.000e0,1.000000
lfw,all,rgb,rgb/Ana_Palacio_0003.ppm,0.920134,0.920134,0.000e0,1.000000
lfw,all,rgb,rgb/Ana_Palacio_0004.ppm,0.933526,0.933526,1.192e-7,1.000000
lfw,all,rgb,rgb/Ana_Palacio_0005.ppm,0.960081,0.960081,0.000e0,1.000000
lfw,all,rgb,rgb/Ana_Palacio_0006.ppm,0.904767,0.904767,0.000e0,1.000000
lfw,all,rgb,rgb/Ana_Palacio_0007.ppm,0.955320,0.955320,2.384e-7,1.000000
lfw,all,rgb,rgb/Ana_Palacio_0008.ppm,0.905654,0.905654,1.192e-7,1.000000
lfw,all,rgb,rgb/Ana_Paula_Gerard_0001.ppm,0.949320,0.949320,0.000e0,1.000000
lfw,all,rgb,rgb/Ana_Sebastiao_0001.ppm,0.953083,0.953083,0.000e0,1.000000
lfw,all,rgb,rgb/Anastasia_Kelesidou_0001.ppm,0.899516,0.899516,1.192e-7,1.000000
lfw,all,rgb,rgb/Anastasia_Myskina_0001.ppm,0.924962,0.924962,0.000e0,1.000000
lfw,all,rgb,rgb/Anastasia_Myskina_0002.ppm,0.905874,0.905874,0.000e0,1.000000
