camera,segment,kind,frame,ear_left,ear_right,blink_left,blink_right,jaw_open,brow_inner_up
lfw,all,rgb,rgb/Albrecht_Mentz_0001.ppm,0.3416,0.3468,0.1070,0.1278,0.1852,0.0091
lfw,all,rgb,rgb/Albrecht_Mentz_0002.ppm,0.2328,0.2011,0.4134,0.3604,0.1671,0.0012
lfw,all,rgb,rgb/Aldo_Paredes_0001.ppm,0.1534,0.2263,0.2307,0.4965,0.0556,0.0259
lfw,all,rgb,rgb/Aldo_Paredes_0002.ppm,0.0793,0.1024,0.6000,0.5692,0.4735,0.0001
lfw,all,rgb,rgb/Alec_Baldwin_0001.ppm,0.0767,0.0791,0.5679,0.5088,0.0673,0.0000
lfw,all,rgb,rgb/Alec_Baldwin_0002.ppm,0.2530,0.1918,0.2676,0.1642,0.1044,0.0001
lfw,all,rgb,rgb/Alec_Baldwin_0003.ppm,0.3009,0.2565,0.1852,0.1344,0.0123,0.0006
lfw,all,rgb,rgb/Alec_Baldwin_0004.ppm,0.2531,0.3021,0.1313,0.1779,0.0086,0.0000
lfw,all,rgb,rgb/Alecos_Markides_0001.ppm,0.2523,0.1529,0.4061,0.1789,0.0156,0.0000
lfw,all,rgb,rgb/Alejandro_Atchugarry_0001.ppm,0.2988,0.3344,0.1129,0.0883,0.0151,0.0073
lfw,all,rgb,rgb/Alejandro_Atchugarry_0002.ppm,0.3549,0.3628,0.0364,0.0339,0.0317,0.0676
lfw,all,rgb,rgb/Alejandro_Avila_0001.ppm,0.2215,0.2240,0.2171,0.2041,0.0028,0.0003
lfw,all,rgb,rgb/Alejandro_Avila_0002.ppm,0.2558,0.1871,0.2900,0.1436,0.0024,0.0002
lfw,all,rgb,rgb/Alejandro_Avila_0003.ppm,0.2832,0.2472,0.1461,0.2438,0.0009,0.0189
lfw,all,rgb,rgb/Alejandro_Fernandez_0001.ppm,0.3007,0.3009,0.1161,0.0906,0.0226,0.0006
lfw,all,rgb,rgb/Alejandro_Gonzalez_Inarritu_0001.ppm,0.2864,0.2862,0.1222,0.0942,0.1934,0.0001
lfw,all,rgb,rgb/Alejandro_Lembo_0001.ppm,0.1537,0.2012,0.4211,0.3938,0.1388,0.0027
lfw,all,rgb,rgb/Alejandro_Lerner_0001.ppm,0.2984,0.3407,0.1179,0.0655,0.1468,0.0016
lfw,all,rgb,rgb/Alejandro_Lopez_0001.ppm,0.3487,0.3207,0.0691,0.0419,0.0112,0.0007
lfw,all,rgb,rgb/Alejandro_Toledo_0001.ppm,0.1189,0.0925,0.5015,0.4307,0.1558,0.0010
lfw,all,rgb,rgb/Alejandro_Toledo_0002.ppm,0.2790,0.2860,0.1900,0.1670,0.0939,0.0262
lfw,all,rgb,rgb/Alejandro_Toledo_0003.ppm,0.2462,0.2953,0.0923,0.2255,0.1366,0.0002
lfw,all,rgb,rgb/Alejandro_Toledo_0004.ppm,0.2400,0.2164,0.2883,0.1891,0.1800,0.0015
lfw,all,rgb,rgb/Alejandro_Toledo_0005.ppm,0.2193,0.2693,0.2194,0.2991,0.0420,0.0002
lfw,all,rgb,rgb/Alejandro_Toledo_0006.ppm,0.3082,0.3039,0.1121,0.0926,0.3735,0.0001
lfw,all,rgb,rgb/Alejandro_Toledo_0007.ppm,0.1251,0.2027,0.4074,0.3965,0.0150,0.0017
lfw,all,rgb,rgb/Alejandro_Toledo_0008.ppm,0.2679,0.2724,0.2161,0.2115,0.0814,0.0177
lfw,all,rgb,rgb/Alejandro_Toledo_0009.ppm,0.1641,0.2120,0.3208,0.3500,0.3968,0.0000
lfw,all,rgb,rgb/Alejandro_Toledo_0010.ppm,0.2053,0.1479,0.3961,0.3066,0.0540,0.0004
lfw,all,rgb,rgb/Alejandro_Toledo_0011.ppm,0.1640,0.1699,0.3543,0.2467,0.0602,0.0000
lfw,all,rgb,rgb/Alejandro_Toledo_0012.ppm,0.2294,0.2614,0.2211,0.2071,0.0110,0.0045
lfw,all,rgb,rgb/Alejandro_Toledo_0013.ppm,0.1268,0.0541,0.4917,0.3844,0.0300,0.0001
lfw,all,rgb,rgb/Alejandro_Toledo_0014.ppm,0.1413,0.2022,0.2776,0.3672,0.0393,0.0001
lfw,all,rgb,rgb/Alejandro_Toledo_0015.ppm,0.0664,0.0631,0.6038,0.5699,0.0303,0.0012
lfw,all,rgb,rgb/Alejandro_Toledo_0016.ppm,0.1023,0.1004,0.5185,0.4393,0.0055,0.0015
lfw,all,rgb,rgb/Alejandro_Toledo_0017.ppm,0.1135,0.1340,0.4524,0.4816,0.0057,0.0001
lfw,all,rgb,rgb/Alejandro_Toledo_0018.ppm,0.4779,0.2214,0.4862,0.0367,0.0564,0.0015
lfw,all,rgb,rgb/Alejandro_Toledo_0019.ppm,0.1588,0.1657,0.4033,0.3631,0.3135,0.0007
lfw,all,rgb,rgb/Alejandro_Toledo_0020.ppm,0.1219,0.1624,0.4022,0.4269,0.0099,0.0000
lfw,all,rgb,rgb/Alejandro_Toledo_0021.ppm,0.1475,0.2359,0.2372,0.4294,0.0668,0.0000
lfw,all,rgb,rgb/Alejandro_Toledo_0022.ppm,0.2918,0.2892,0.1532,0.1292,0.0583,0.0025
lfw,all,rgb,rgb/Alejandro_Toledo_0023.ppm,0.2044,0.1727,0.3705,0.2841,0.0330,0.0001
lfw,all,rgb,rgb/Alejandro_Toledo_0024.ppm,0.0864,0.1010,0.4791,0.4067,0.0017,0.0000
lfw,all,rgb,rgb/Alejandro_Toledo_0025.ppm,0.0849,0.0610,0.6305,0.5840,0.0133,0.0315
lfw,all,rgb,rgb/Alejandro_Toledo_0026.ppm,0.1530,0.1462,0.4599,0.4007,0.0011,0.0013
lfw,all,rgb,rgb/Alejandro_Toledo_0027.ppm,0.1117,0.1452,0.4080,0.4314,0.0853,0.0026
lfw,all,rgb,rgb/Alejandro_Toledo_0028.ppm,0.1666,0.2456,0.3384,0.3626,0.0071,0.0028
lfw,all,rgb,rgb/Alejandro_Toledo_0029.ppm,0.1942,0.1572,0.3489,0.2355,0.2036,0.0001
lfw,all,rgb,rgb/Alejandro_Toledo_0030.ppm,0.2816,0.2811,0.1669,0.1443,0.0877,0.0527
lfw,all,rgb,rgb/Alejandro_Toledo_0031.ppm,0.0235,0.0842,0.4860,0.6939,0.0104,0.0001
lfw,all,rgb,rgb/Alejandro_Toledo_0032.ppm,0.1307,0.1225,0.5689,0.4085,0.0635,0.0002
lfw,all,rgb,rgb/Alejandro_Toledo_0033.ppm,0.2728,0.1903,0.2855,0.2349,0.0819,0.0261
lfw,all,rgb,rgb/Alejandro_Toledo_0034.ppm,0.1886,0.1921,0.3683,0.3595,0.0746,0.0002
lfw,all,rgb,rgb/Alejandro_Toledo_0035.ppm,0.1153,0.0716,0.5379,0.3821,0.0274,0.0000
lfw,all,rgb,rgb/Alejandro_Toledo_0036.ppm,0.2281,0.2437,0.2574,0.2696,0.0149,0.0008
lfw,all,rgb,rgb/Alejandro_Toledo_0037.ppm,0.1513,0.1334,0.4806,0.4312,0.0581,0.0012
lfw,all,rgb,rgb/Alejandro_Toledo_0038.ppm,0.1748,0.1401,0.3704,0.2385,0.0030,0.0000
lfw,all,rgb,rgb/Alejandro_Toledo_0039.ppm,0.1545,0.1820,0.3813,0.3592,0.0154,0.0019
lfw,all,rgb,rgb/Alek_Wek_0001.ppm,0.2322,0.2752,0.1740,0.1519,0.0004,0.0137
lfw,all,rgb,rgb/Aleksander_Kwasniewski_0001.ppm,0.1304,0.1290,0.4407,0.3406,0.0029,0.0000
lfw,all,rgb,rgb/Aleksander_Kwasniewski_0002.ppm,0.0592,0.0708,0.4735,0.5031,0.0041,0.0000
lfw,all,rgb,rgb/Aleksander_Kwasniewski_0003.ppm,0.1466,0.1135,0.5696,0.3752,0.0487,0.0002
lfw,all,rgb,rgb/Aleksander_Kwasniewski_0004.ppm,0.2424,0.2205,0.2437,0.0951,0.0049,0.0000
lfw,all,rgb,rgb/Aleksander_Voloshin_0001.ppm,0.1779,0.2671,0.1955,0.2869,0.0104,0.0000
lfw,all,rgb,rgb/Alessandra_Cerna_0001.ppm,0.3035,0.3787,0.1030,0.1578,0.0132,0.0383
lfw,all,rgb,rgb/Alessandro_Nesta_0001.ppm,0.2980,0.3427,0.0905,0.1141,0.0006,0.0002
lfw,all,rgb,rgb/Alex_Barros_0001.ppm,0.2816,0.2869,0.0870,0.0911,0.0329,0.0007
lfw,all,rgb,rgb/Alex_Barros_0002.ppm,0.1380,0.1813,0.4062,0.3400,0.3496,0.0003
lfw,all,rgb,rgb/Alex_Cabrera_0001.ppm,0.3726,0.3437,0.0664,0.0155,0.1199,0.0001
lfw,all,rgb,rgb/Alex_Cejka_0001.ppm,0.2440,0.2500,0.1842,0.1422,0.0008,0.0000
lfw,all,rgb,rgb/Alex_Corretja_0001.ppm,0.2912,0.3302,0.1157,0.0843,0.0214,0.3782
lfw,all,rgb,rgb/Alex_Ferguson_0001.ppm,0.2643,0.2410,0.2261,0.1214,0.0705,0.0003
lfw,all,rgb,rgb/Alex_Gonzalez_0001.ppm,0.3218,0.2924,0.1312,0.0481,0.0153,0.7901
lfw,all,rgb,rgb/Alex_Holmes_0001.ppm,0.4012,0.3111,0.1070,0.0960,0.0910,0.0320
lfw,all,rgb,rgb/Alex_King_0001.ppm,0.2558,0.1803,0.2971,0.1898,0.0035,0.0008
lfw,all,rgb,rgb/Alex_Penelas_0001.ppm,0.3649,0.3273,0.0759,0.0420,0.0250,0.0117
lfw,all,rgb,rgb/Alex_Penelas_0002.ppm,0.2698,0.3107,0.1249,0.1411,0.0444,0.0000
lfw,all,rgb,rgb/Alex_Popov_0001.ppm,0.2817,0.2393,0.2845,0.1216,0.0007,0.0022
lfw,all,rgb,rgb/Alex_Sink_0001.ppm,0.1606,0.1075,0.6110,0.3337,0.0317,0.0072
lfw,all,rgb,rgb/Alex_Sink_0002.ppm,0.0681,0.0791,0.5289,0.4356,0.3641,0.0002
lfw,all,rgb,rgb/Alex_Sink_0003.ppm,0.2991,0.2841,0.2009,0.0899,0.0216,0.0001
lfw,all,rgb,rgb/Alex_Wallau_0001.ppm,0.3183,0.3395,0.0696,0.0448,0.0162,0.0001
lfw,all,rgb,rgb/Alex_Zanardi_0001.ppm,0.2819,0.2728,0.1288,0.1099,0.0202,0.0011
lfw,all,rgb,rgb/Alexa_Loren_0001.ppm,0.3966,0.3538,0.0571,0.0171,0.0008,0.0576
lfw,all,rgb,rgb/Alexa_Vega_0001.ppm,0.0662,0.1285,0.4245,0.5985,0.0098,0.0005
lfw,all,rgb,rgb/Alexander_Downer_0001.ppm,0.2221,0.2767,0.2348,0.2626,0.0796,0.0786
lfw,all,rgb,rgb/Alexander_Downer_0002.ppm,0.2524,0.2781,0.2084,0.1827,0.0146,0.0001
lfw,all,rgb,rgb/Alexander_Downer_0003.ppm,0.1084,0.0996,0.5752,0.4359,0.0053,0.0002
lfw,all,rgb,rgb/Alexander_Downer_0004.ppm,0.2030,0.1364,0.4506,0.1855,0.0037,0.0000
lfw,all,rgb,rgb/Alexander_Losyukov_0001.ppm,0.1743,0.0460,0.5895,0.3178,0.0033,0.0000
lfw,all,rgb,rgb/Alexander_Losyukov_0002.ppm,0.2786,0.2335,0.2683,0.2247,0.0567,0.0012
lfw,all,rgb,rgb/Alexander_Losyukov_0003.ppm,0.1268,0.2023,0.5165,0.4964,0.1278,0.0001
lfw,all,rgb,rgb/Alexander_Losyukov_0004.ppm,0.2169,0.2295,0.3150,0.2792,0.1599,0.0024
lfw,all,rgb,rgb/Alexander_Lukashenko_0001.ppm,0.2637,0.2531,0.2199,0.1521,0.2597,0.0001
lfw,all,rgb,rgb/Alexander_Payne_0001.ppm,0.4180,0.2375,0.3014,0.1194,0.1068,0.0052
lfw,all,rgb,rgb/Alexander_Rumyantsev_0001.ppm,0.3395,0.3257,0.1261,0.0556,0.1147,0.0041
lfw,all,rgb,rgb/Alexander_Rumyantsev_0002.ppm,0.2338,0.3156,0.2025,0.2464,0.0535,0.0000
lfw,all,rgb,rgb/Alexandra_Jackson_0001.ppm,0.3815,0.3280,0.0815,0.0383,0.0003,0.0013
lfw,all,rgb,rgb/Alexandra_Pelosi_0001.ppm,0.5888,0.3879,0.0201,0.0187,0.0866,0.0373
lfw,all,rgb,rgb/Alexandra_Rozovskaya_0001.ppm,0.4130,0.2800,0.1501,0.0164,0.0027,0.0548
lfw,all,rgb,rgb/Alexandra_Spann_0001.ppm,0.3992,0.3789,0.0207,0.0033,0.2281,0.0309
lfw,all,rgb,rgb/Alexandra_Stevenson_0001.ppm,0.3631,0.4078,0.0282,0.0157,0.0662,0.1426
lfw,all,rgb,rgb/Alexandra_Stevenson_0002.ppm,0.3467,0.3575,0.0678,0.0472,0.1590,0.1983
lfw,all,rgb,rgb/Alexandra_Stevenson_0003.ppm,0.2996,0.3372,0.0600,0.0707,0.1915,0.0082
lfw,all,rgb,rgb/Alexandra_Vodjanikova_0001.ppm,0.3101,0.3440,0.0440,0.0523,0.0002,0.0001
lfw,all,rgb,rgb/Alexandra_Vodjanikova_0002.ppm,0.2694,0.3231,0.0870,0.1039,0.0137,0.0001
lfw,all,rgb,rgb/Alexandre_Daigle_0001.ppm,0.2739,0.2829,0.1831,0.1145,0.0513,0.0007
lfw,all,rgb,rgb/Alexandre_Despatie_0001.ppm,0.1516,0.1322,0.4863,0.2907,0.0056,0.0001
lfw,all,rgb,rgb/Alexandre_Herchcovitch_0001.ppm,0.3177,0.3247,0.2112,0.1082,0.1967,0.8159
lfw,all,rgb,rgb/Alexandre_Vinokourov_0001.ppm,0.1898,0.1262,0.3903,0.2663,0.0864,0.0057
lfw,all,rgb,rgb/Alexis_Bledel_0001.ppm,0.1943,0.1185,0.5064,0.3938,0.0002,0.0012
lfw,all,rgb,rgb/Alexis_Dennisoff_0001.ppm,0.3081,0.2022,0.2352,0.1758,0.0196,0.0001
lfw,all,rgb,rgb/Alfonso_Cuaron_0001.ppm,0.3828,0.3916,0.0327,0.0132,0.1869,0.1115
lfw,all,rgb,rgb/Alfonso_Portillo_0001.ppm,0.1974,0.1348,0.4156,0.2138,0.0043,0.0000
lfw,all,rgb,rgb/Alfonso_Soriano_0001.ppm,0.2768,0.2371,0.2021,0.1012,0.4614,0.0055
lfw,all,rgb,rgb/Alfred_Ford_0001.ppm,0.2880,0.4494,0.1243,0.2268,0.0025,0.0002
lfw,all,rgb,rgb/Alfred_Sant_0001.ppm,0.1735,0.1708,0.4241,0.2550,0.0131,0.0000
lfw,all,rgb,rgb/Alfredo_Moreno_0001.ppm,0.3615,0.3388,0.0559,0.0275,0.5035,0.1020
lfw,all,rgb,rgb/Alfredo_Pena_0001.ppm,0.2708,0.3023,0.1329,0.2223,0.1064,0.0002
lfw,all,rgb,rgb/Alfredo_di_Stefano_0001.ppm,0.1949,0.1392,0.5684,0.8338,0.0237,0.0000
lfw,all,rgb,rgb/Ali_Abbas_0001.ppm,0.3634,0.2348,0.2395,0.1237,0.0037,0.0007
lfw,all,rgb,rgb/Ali_Abbas_0002.ppm,0.3410,0.3962,0.0243,0.0281,0.0005,0.0022
lfw,all,rgb,rgb/Ali_Abdullah_Saleh_0001.ppm,0.2945,0.3222,0.0883,0.1496,0.0008,0.0535
lfw,all,rgb,rgb/Ali_Adbul_Karim_Madani_0001.ppm,0.3304,0.3244,0.0528,0.0321,0.0235,0.0009
lfw,all,rgb,rgb/Ali_Ahmeti_0001.ppm,0.3330,0.3403,0.0700,0.0328,0.0047,0.0020
lfw,all,rgb,rgb/Ali_Bin_Hussein_0001.ppm,0.2844,0.3002,0.2196,0.1694,0.0609,0.0006
lfw,all,rgb,rgb/Ali_Fallahian_0001.ppm,0.2655,0.2074,0.2607,0.1464,0.0230,0.0015
lfw,all,rgb,rgb/Ali_Hammoud_0001.ppm,0.2165,0.2642,0.2000,0.2534,0.1555,0.0899
lfw,all,rgb,rgb/Ali_Khamenei_0001.ppm,0.2810,0.2418,0.2323,0.1058,0.0008,0.0020
lfw,all,rgb,rgb/Ali_Khamenei_0002.ppm,0.1467,0.1233,0.4675,0.4301,0.0045,0.0010
lfw,all,rgb,rgb/Ali_Khamenei_0003.ppm,0.0726,0.0989,0.5073,0.5109,0.1831,0.0022
lfw,all,rgb,rgb/Ali_Mohammed_Maher_0001.ppm,0.2813,0.3166,0.1421,0.1992,0.0005,0.0013
lfw,all,rgb,rgb/Ali_Naimi_0001.ppm,0.2959,0.3074,0.1021,0.0679,0.0238,0.0000
lfw,all,rgb,rgb/Ali_Naimi_0002.ppm,0.3538,0.3436,0.0495,0.0170,0.0287,0.0000
lfw,all,rgb,rgb/Ali_Naimi_0003.ppm,0.3533,0.3561,0.0451,0.0148,0.0174,0.0000
lfw,all,rgb,rgb/Ali_Naimi_0004.ppm,0.1456,0.1786,0.2649,0.2884,0.0332,0.0002
lfw,all,rgb,rgb/Ali_Naimi_0005.ppm,0.3365,0.3389,0.0455,0.0219,0.0139,0.0009
lfw,all,rgb,rgb/Ali_Naimi_0006.ppm,0.2890,0.3540,0.0909,0.0693,0.0142,0.0001
lfw,all,rgb,rgb/Ali_Naimi_0007.ppm,0.3445,0.3637,0.0766,0.0366,0.0393,0.1487
lfw,all,rgb,rgb/Ali_Naimi_0008.ppm,0.2821,0.2456,0.1287,0.1086,0.0983,0.0001
lfw,all,rgb,rgb/Alice_Fisher_0001.ppm,0.3749,0.3623,0.0359,0.0152,0.0206,0.0431
lfw,all,rgb,rgb/Alice_Fisher_0002.ppm,0.3317,0.3184,0.1345,0.0430,0.0100,0.2190
lfw,all,rgb,rgb/Alicia_Hollowell_0001.ppm,0.1159,0.1006,0.4369,0.3987,0.0062,0.0000
lfw,all,rgb,rgb/Alicia_Keys_0001.ppm,0.1755,0.2584,0.1992,0.3287,0.0461,0.0199
lfw,all,rgb,rgb/Alicia_Molik_0001.ppm,0.3678,0.3694,0.0141,0.0226,0.2454,0.0007
lfw,all,rgb,rgb/Alicia_Silverstone_0001.ppm,0.2420,0.2252,0.2089,0.2232,0.0062,0.0050
lfw,all,rgb,rgb/Alicia_Silverstone_0002.ppm,0.3786,0.3300,0.0365,0.0128,0.0026,0.0002
lfw,all,rgb,rgb/Alicia_Witt_0001.ppm,0.3179,0.2957,0.1355,0.1093,0.0530,0.0015
lfw,all,rgb,rgb/Alimzhan_Tokhtakhounov_0001.ppm,0.2909,0.2963,0.1774,0.1390,0.0051,0.2520
lfw,all,rgb,rgb/Alimzhan_Tokhtakhounov_0002.ppm,0.2833,0.2838,0.1945,0.1375,0.0123,0.2215
lfw,all,rgb,rgb/Alina_Kabaeva_0001.ppm,0.2155,0.2699,0.2157,0.3339,0.0017,0.0246
lfw,all,rgb,rgb/Aline_Chretien_0001.ppm,0.2227,0.3020,0.1579,0.2283,0.0079,0.0130
lfw,all,rgb,rgb/Alisha_Richman_0001.ppm,0.2219,0.2297,0.1778,0.2372,0.0055,0.0003
lfw,all,rgb,rgb/Alison_Krauss_0001.ppm,0.3142,0.2718,0.0681,0.0492,0.0135,0.0003
lfw,all,rgb,rgb/Alison_Lohman_0001.ppm,0.4099,0.3521,0.0592,0.0900,0.0076,0.0135
lfw,all,rgb,rgb/Alison_Lohman_0002.ppm,0.3104,0.2811,0.1629,0.1716,0.0429,0.0019
lfw,all,rgb,rgb/Alistair_MacDonald_0001.ppm,0.1760,0.1271,0.4794,0.3522,0.0407,0.0000
lfw,all,rgb,rgb/Allan_Houston_0001.ppm,0.5605,0.3472,0.2302,0.2728,0.0004,0.0120
lfw,all,rgb,rgb/Allan_Kemakeza_0001.ppm,0.2252,0.0989,0.4184,0.3117,0.0003,0.0003
lfw,all,rgb,rgb/Allan_Wagner_0001.ppm,0.2382,0.1572,0.3067,0.3709,0.0186,0.0000
lfw,all,rgb,rgb/Allen_Iverson_0001.ppm,0.3339,0.3632,0.0306,0.0102,0.3424,0.6957
lfw,all,rgb,rgb/Allen_Iverson_0002.ppm,0.4072,0.3630,0.0156,0.0041,0.0093,0.5811
lfw,all,rgb,rgb/Allen_Rock_0001.ppm,0.3103,0.3186,0.1381,0.0929,0.0635,0.0001
lfw,all,rgb,rgb/Allison_Janney_0001.ppm,0.4204,0.4720,0.0031,0.0011,0.1502,0.2140
lfw,all,rgb,rgb/Allison_Janney_0002.ppm,0.2815,0.2696,0.1718,0.1252,0.0861,0.0005
lfw,all,rgb,rgb/Allison_Searing_0001.ppm,0.0276,0.0166,0.7865,0.7767,0.0042,0.1845
lfw,all,rgb,rgb/Ally_Sheedy_0001.ppm,0.3106,0.3361,0.0670,0.0459,0.0008,0.0001
lfw,all,rgb,rgb/Allyson_Felix_0001.ppm,0.2643,0.2174,0.2449,0.2340,0.0087,0.0085
lfw,all,rgb,rgb/Allyson_Felix_0002.ppm,0.2105,0.2554,0.2188,0.3510,0.0027,0.0123
lfw,all,rgb,rgb/Allyson_Felix_0003.ppm,0.2884,0.2385,0.1922,0.1193,0.0151,0.1245
lfw,all,rgb,rgb/Allyson_Felix_0004.ppm,0.2818,0.2659,0.2195,0.1761,0.0007,0.9168
lfw,all,rgb,rgb/Allyson_Felix_0005.ppm,0.4286,0.4181,0.0103,0.0062,0.0172,0.2461
lfw,all,rgb,rgb/Alma_Powell_0001.ppm,0.1960,0.0899,0.5327,0.3760,0.2191,0.0002
lfw,all,rgb,rgb/Almeida_Baptista_0001.ppm,0.3553,0.3344,0.1121,0.1150,0.1333,0.7121
lfw,all,rgb,rgb/Alonzo_Mourning_0001.ppm,0.3505,0.3699,0.0233,0.0099,0.0109,0.0861
lfw,all,rgb,rgb/Alvaro_Noboa_0001.ppm,0.1875,0.2165,0.3560,0.3351,0.0012,0.0005
lfw,all,rgb,rgb/Alvaro_Noboa_0002.ppm,0.0765,0.1065,0.5097,0.5763,0.3332,0.0003
lfw,all,rgb,rgb/Alvaro_Noboa_0003.ppm,0.0646,0.0647,0.6847,0.6080,0.0027,0.0045
lfw,all,rgb,rgb/Alvaro_Silva_Calderon_0001.ppm,0.2957,0.2928,0.0714,0.0354,0.0570,0.0064
lfw,all,rgb,rgb/Alvaro_Silva_Calderon_0002.ppm,0.2478,0.2043,0.3561,0.2173,0.0237,0.0001
lfw,all,rgb,rgb/Alvaro_Silva_Calderon_0003.ppm,0.2172,0.2368,0.3017,0.2119,0.0996,0.0009
lfw,all,rgb,rgb/Alvaro_Silva_Calderon_0004.ppm,0.2794,0.3008,0.1232,0.1254,0.1285,0.0001
lfw,all,rgb,rgb/Alvaro_Uribe_0001.ppm,0.2403,0.2449,0.1718,0.2181,0.4442,0.0158
lfw,all,rgb,rgb/Alvaro_Uribe_0002.ppm,0.3174,0.3040,0.0946,0.0442,0.1934,0.0002
lfw,all,rgb,rgb/Alvaro_Uribe_0003.ppm,0.2889,0.3261,0.0899,0.1112,0.1302,0.0000
lfw,all,rgb,rgb/Alvaro_Uribe_0004.ppm,0.1814,0.1470,0.4189,0.3126,0.1202,0.0001
lfw,all,rgb,rgb/Alvaro_Uribe_0005.ppm,0.2499,0.2199,0.3310,0.2097,0.0385,0.0302
lfw,all,rgb,rgb/Alvaro_Uribe_0006.ppm,0.2566,0.3002,0.1551,0.1094,0.0254,0.0002
lfw,all,rgb,rgb/Alvaro_Uribe_0007.ppm,0.3048,0.2737,0.1698,0.1200,0.0357,0.0006
lfw,all,rgb,rgb/Alvaro_Uribe_0008.ppm,0.3565,0.2323,0.3718,0.1948,0.0011,0.4526
lfw,all,rgb,rgb/Alvaro_Uribe_0009.ppm,0.3177,0.3046,0.1666,0.0813,0.0274,0.0001
lfw,all,rgb,rgb/Alvaro_Uribe_0010.ppm,0.3577,0.3597,0.0866,0.0366,0.1334,0.0001
lfw,all,rgb,rgb/Alvaro_Uribe_0011.ppm,0.3066,0.2392,0.2170,0.1150,0.1501,0.0005
lfw,all,rgb,rgb/Alvaro_Uribe_0012.ppm,0.1555,0.2898,0.5212,0.6106,0.0003,0.0021
lfw,all,rgb,rgb/Alvaro_Uribe_0013.ppm,0.2265,0.3014,0.1800,0.2432,0.0027,0.0000
lfw,all,rgb,rgb/Alvaro_Uribe_0014.ppm,0.2488,0.2476,0.1997,0.1098,0.2680,0.0001
lfw,all,rgb,rgb/Alvaro_Uribe_0015.ppm,0.2196,0.2784,0.1967,0.2189,0.5646,0.0000
lfw,all,rgb,rgb/Alvaro_Uribe_0016.ppm,0.2611,0.2879,0.1803,0.1697,0.1411,0.0058
lfw,all,rgb,rgb/Alvaro_Uribe_0017.ppm,0.2610,0.2293,0.3139,0.1431,0.0273,0.0023
lfw,all,rgb,rgb/Alvaro_Uribe_0018.ppm,0.3249,0.2795,0.1260,0.0455,0.0094,0.0000
lfw,all,rgb,rgb/Alvaro_Uribe_0019.ppm,0.2506,0.2790,0.2329,0.1482,0.0170,0.0001
lfw,all,rgb,rgb/Alvaro_Uribe_0020.ppm,0.1099,0.0989,0.6547,0.5413,0.0291,0.0048
lfw,all,rgb,rgb/Alvaro_Uribe_0021.ppm,0.3326,0.3325,0.1381,0.0543,0.1648,0.0001
lfw,all,rgb,rgb/Alvaro_Uribe_0022.ppm,0.2551,0.2728,0.3632,0.2319,0.0053,0.0016
lfw,all,rgb,rgb/Alvaro_Uribe_0023.ppm,0.2542,0.2748,0.1678,0.1413,0.1252,0.0009
lfw,all,rgb,rgb/Alvaro_Uribe_0024.ppm,0.3119,0.2317,0.2307,0.1549,0.0086,0.0020
lfw,all,rgb,rgb/Alvaro_Uribe_0025.ppm,0.1310,0.1482,0.3918,0.3434,0.0048,0.0000
lfw,all,rgb,rgb/Alvaro_Uribe_0026.ppm,0.3026,0.2649,0.2112,0.1811,0.0328,0.0018
lfw,all,rgb,rgb/Alvaro_Uribe_0027.ppm,0.2557,0.2826,0.1702,0.1861,0.5557,0.2956
lfw,all,rgb,rgb/Alvaro_Uribe_0028.ppm,0.2284,0.2811,0.2719,0.2127,0.2509,0.0051
lfw,all,rgb,rgb/Alvaro_Uribe_0029.ppm,0.2924,0.3508,0.1157,0.1093,0.0043,0.0000
lfw,all,rgb,rgb/Alvaro_Uribe_0030.ppm,0.2292,0.1918,0.2616,0.2325,0.1399,0.0000
lfw,all,rgb,rgb/Alvaro_Uribe_0031.ppm,0.3970,0.2842,0.1244,0.0701,0.0148,0.0055
lfw,all,rgb,rgb/Alvaro_Uribe_0032.ppm,0.3662,0.3208,0.0701,0.0369,0.1576,0.0019
lfw,all,rgb,rgb/Alvaro_Uribe_0033.ppm,0.1945,0.2348,0.2503,0.2538,0.0315,0.0000
lfw,all,rgb,rgb/Alvaro_Uribe_0034.ppm,0.2400,0.2604,0.2199,0.1544,0.1043,0.0000
lfw,all,rgb,rgb/Alvaro_Uribe_0035.ppm,0.3338,0.2337,0.2665,0.2243,0.0093,0.0001
lfw,all,rgb,rgb/Aly_Wagner_0001.ppm,0.1963,0.2130,0.3091,0.2053,0.1028,0.0012
lfw,all,rgb,rgb/Alyse_Beaupre_0001.ppm,0.1776,0.2384,0.3174,0.3568,0.0701,0.0006
lfw,all,rgb,rgb/Alyson_Hannigan_0001.ppm,0.3106,0.2968,0.1306,0.0747,0.0935,0.0459
lfw,all,rgb,rgb/Amanda_Beard_0001.ppm,0.2706,0.3416,0.1286,0.1268,0.0303,0.0005
lfw,all,rgb,rgb/Amanda_Beard_0002.ppm,0.3230,0.3066,0.0714,0.0745,0.1016,0.0007
lfw,all,rgb,rgb/Amanda_Bynes_0001.ppm,0.2167,0.1622,0.3713,0.2242,0.0447,0.0050
lfw,all,rgb,rgb/Amanda_Bynes_0002.ppm,0.4667,0.4429,0.0046,0.0009,0.0990,0.4949
lfw,all,rgb,rgb/Amanda_Bynes_0003.ppm,0.0535,0.1027,0.6621,0.6537,0.0110,0.2022
lfw,all,rgb,rgb/Amanda_Bynes_0004.ppm,0.3807,0.4912,0.0352,0.0248,0.0014,0.0036
